id,timestamp,expiry,strike,spot,call_oi,put_oi,call_price,put_price,call_volume,put_volume,call_delta,put_delta,call_gamma,put_gamma,call_iv,put_iv
6,2026-06-24 08:47:07,2026-06-30,1500.0,23824.1,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
266,2026-06-24 08:47:07,2026-06-30,3000.0,23824.1,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,49.09364965680686
278,2026-06-24 08:47:07,2026-06-30,4500.0,23824.1,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,39.51425033589941
283,2026-06-24 08:47:07,2026-06-30,6000.0,23824.1,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,32.68935375751625
284,2026-06-24 08:47:07,2026-06-30,7500.0,23824.1,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,27.400252826114357
285,2026-06-24 08:47:07,2026-06-30,9000.0,23824.1,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,23.104487350142154
1,2026-06-24 08:47:07,2026-06-30,10500.0,23824.1,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,19.4390970081838
2,2026-06-24 08:47:07,2026-06-30,12000.0,23824.1,0,71750,8690.0,0.55,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,2026-06-24 08:47:07,2026-06-30,13000.0,23824.1,0,14890,0.0,0.55,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4,2026-06-24 08:47:07,2026-06-30,13500.0,23824.1,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,13.485806708595247
5,2026-06-24 08:47:07,2026-06-30,14000.0,23824.1,0,58095,0.0,0.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7,2026-06-24 08:47:07,2026-06-30,15000.0,23824.1,0,146635,5184.4,0.6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
8,2026-06-24 08:47:07,2026-06-30,16000.0,23824.1,0,153805,0.0,0.55,0,0,0.0,0.0,0.0,0.0,0.0,0.0
9,2026-06-24 08:47:07,2026-06-30,16500.0,23824.1,0,11765,9929.2,0.6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-06-24 08:47:07,2026-06-30,17100.0,23824.1,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,7.896472365816651
11,2026-06-24 08:47:07,2026-06-30,17150.0,23824.1,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,7.829114477208467
12,2026-06-24 08:47:07,2026-06-30,17200.0,23824.1,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,7.754158934851933
13,2026-06-24 08:47:07,2026-06-30,17250.0,23824.1,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,7.687167463515772
14,2026-06-24 08:47:07,2026-06-30,17300.0,23824.1,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,7.620326727293645
15,2026-06-24 08:47:07,2026-06-30,17350.0,23824.1,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,7.553636314262806
16,2026-06-24 08:47:07,2026-06-30,17400.0,23824.1,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,7.479622593164679
17,2026-06-24 08:47:07,2026-06-30,17450.0,23824.1,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,7.413294646854009
18,2026-06-24 08:47:07,2026-06-30,17500.0,23824.1,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,7.347115690275108
19,2026-06-24 08:47:07,2026-06-30,17550.0,23824.1,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,7.281085300571583
20,2026-06-24 08:47:07,2026-06-30,17600.0,23824.1,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,7.21520305579455
21,2026-06-24 08:47:07,2026-06-30,17650.0,23824.1,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,7.14233161326841
22,2026-06-24 08:47:07,2026-06-30,17700.0,23824.1,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,7.076807004433408
23,2026-06-24 08:47:07,2026-06-30,17750.0,23824.1,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,7.0114292187619025
24,2026-06-24 08:47:07,2026-06-30,17800.0,23824.1,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6.9461978357770295
25,2026-06-24 08:47:07,2026-06-30,17850.0,23824.1,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6.88111243990515
26,2026-06-24 08:47:07,2026-06-30,17900.0,23824.1,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6.80936849498531
27,2026-06-24 08:47:07,2026-06-30,17950.0,23824.1,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6.744635926293148
28,2026-06-24 08:47:07,2026-06-30,18000.0,23824.1,13435,712855,6067.85,0.45,0,0,0.0,-0.00075,0.0,0.0,0.0,67.5315760955773
